title,updateTimestamp,content,relatedStocks,relatedInfos,date,trade_date
对冲基金退出部分日元看涨头寸 但仍高度担忧汇率波动风险,2024-08-08 10:28:55,格隆汇8月8日｜对冲基金似乎已从空前看涨的日元押注中回撤，但仍在支付高价对冲当前价位头寸的风险，表明围绕日元下一步走向的不确定性增加。野村国际驻伦敦外汇期权交易全球主管Ruchir Sharma称，日本央行副行长内田真一周三发表的鸽派言论推动对冲未来一个月日元涨势的相对成本降低了约三分之一。但他说，值得注意的是接近远期市场水平的对冲成本仍然很高，即使日元本身在下跌。日元本周在宽幅区间内波动，起初因上月日本央行加息后杠杆基金继续退出日元空头头寸而飙升，随后又在内田真一讲话后迅速回落。 一项衡量美元兑日元未来一个月预期走势的指标仍接近2023年1月以来的最高水平。,JPY,,2024-08-08 02:28:55,20240809
,2024-08-08 10:29:45,格隆汇8月8日｜美元/日元转涨0.09%，报146.80。,JPY,,2024-08-08 02:29:45,20240809
美/日受阻于148？日本央行比想象中更加鹰派,2024-08-08 11:09:36,格隆汇8月8日｜有分析师称，我们有理由相信，美元/日元未来可能会受阻于148.00。日本央行比想象中更加鹰派、日美利差收窄以及日本出口商和投资者抛售外汇，这些因素都将使日元继续走高。日本央行7月会议意见摘要显示，政策委员会比想象中更加鹰派，而且会像行长植田和男所暗示的那样继续鹰派，甚至可能在今年结束前再次加息，尽管此前副行长内田真一周三发表了鸽派言论。毫无疑问，市场最终将趋于平稳，这将使日本央行决策者不再因担心扰乱市场而对再次加息有所保留。,JPY,,2024-08-08 03:09:36,20240809
三菱日联：日元可能延续升势,2024-08-08 18:39:42,格隆汇8月8日｜三菱日联称，日本央行7月31日会议的会议纪要发出了进一步加息的明确信号，日元应会进一步回升。分析师Lee Hardman在报告中说，周四公布的会议纪要显示，一些委员会成员将政策利率描述为明显偏低和高度宽松，即使在政策利率上调至0.25%之后也是如此。“如果金融市场趋于稳定，日元涨势放缓，那么日本央行在本财年似乎仍有可能至少再加息一次。”这将支持日元在未来一年进一步上涨的前景。,JPY,,2024-08-08 10:39:42,20240809
,2024-08-08 20:34:30,格隆汇8月8日｜美元兑日元USD/JPY短线拉升近90点，现报146.8。美元指数DXY短线上扬10余点，报103.21，现货黄金短线走低5美元，报2408.3美元/盎司。,JPY,,2024-08-08 12:34:30,20240809
,2024-08-08 20:39:21,格隆汇8月8日｜美元兑日元站上147，日内涨0.21%。欧元兑美元短线走低20点，最低至1.0907。,JPY,,2024-08-08 12:39:21,20240809
,2024-08-08 21:33:15,格隆汇8月8日｜美元兑日元USD/JPY日内涨幅达0.50%，现报147.43。,JPY,,2024-08-08 13:33:15,20240809
巴克莱：日元反弹后料重拾避险属性,2024-08-08 23:39:17,格隆汇8月8日｜巴克莱表示，日元最近大幅上涨表明该货币走势再次与收益率差同步，如果全球增长担忧导致股票下跌，日元会凭借避险资产地位得到提振。“日元快速升值的同时与收益率和股票价格的相关性也在恢复，”巴克莱日本外汇和利率策略主管Shinichiro Kadota认为。“日元最近的走势表明，在全球经济增长放缓的情况下，避险货币动态将再次出现。”,JPY,,2024-08-08 15:39:17,20240809
彭博美元指数周四跌约0.2%，日元跌向148，澳元涨超1%,2024-08-09 06:22:55,格隆汇8月9日｜周四（8月8日）纽约尾盘，ICE美元指数涨0.02%，报103.218点，日内交投区间为102.916-103.546点，北京时间20:30发布美国一周失业金调查报告后显著拉升。彭博美元指数跌0.19%，报1248.18点，日内交投区间为1252.52-1247.29点。亚洲货币中，美元兑日元涨0.39%，报147.25日元，日内交投区间为145.44-147.54日元。,JPY,,2024-08-08 22:22:55,20240809
中金公司：美日利差收窄暗示未来日元套息交易逆转风险或仍将持续,2024-08-09 07:56:31,格隆汇8月9日｜中金公司研报表示，近日，全球资产大幅波动，日元套息交易逆转或平仓是背后重要的资金力量。8月7日，日本央行副行长内田真一称不会在市场不稳定的时候加息，日元套息交易逆转带来的风波暂时缓和，但参照历史规律，我们认为其风险可能并未完全解除。日元是全球套息交易重要的融资货币，日元套息交易逆转周期与日元升值周期高度重合。日元套息交易呈现出“美日利差收窄-套息交易逆转-日元升值”的逻辑链条。历史规律显示，套息交易逆转普遍在3至5个月内企稳，同时，美日长端利差对日元套息交易有较好的领先性。相比1990年代以来5轮日元套息交易逆转经验，我们认为，当前套息交易逆转进程恐刚刚过半。另外，美日利差收窄暗示未来日元套息交易逆转风险或仍将持续。从对资产的影响上看，套息交易逆转本身是结果而非原因，除利好日元、全球国债和黄金外，其它资产并没有较为稳定的反应规律，市场波动性整体上升。,JPY,,2024-08-08 23:56:31,20240809
