title,updateTimestamp,content,relatedStocks,relatedInfos,date,trade_date
人民币兑美元中间价报7.1865 上调12点,2024-12-02 09:18:12,格隆汇12月2日｜人民币兑美元中间价报7.1865，上调12点；上一交易日中间价7.1877，上一交易日官方收盘价7.2332，上日夜盘报收7.2480。,CNH,,2024-12-02 01:18:12,20241203
离岸人民币兑美元跌破7.27,2024-12-02 10:23:09,格隆汇12月2日｜离岸人民币兑美元跌破7.27，创7月以来最低水平。,CNH,,2024-12-02 02:23:09,20241203
CNH HIBOR主要期限利率普跌,2024-12-02 11:32:25,格隆汇12月2日｜两周期跌25个基点至2.72273%，至11月11日以来低点。一周期回落22个基点至2.14030%，一年期小跌至2.85424%；隔夜则涨9个基点至1.20879%，暂时脱离10周低点。,CNH,,2024-12-02 03:32:25,20241203
离岸人民币兑美元跌破7.28,2024-12-02 12:56:59,格隆汇12月2日｜离岸人民币兑美元持续走低，日内跌近350点，现跌破7.28至7.2813，创7月以来最低水平。,CNH,,2024-12-02 04:56:59,20241203
在岸人民币兑美元创7月24日以来新低,2024-12-02 16:32:50,格隆汇12月2日｜在岸人民币兑美元12月2日16:30收盘报7.2706，较上一交易日下跌374点，创7月24日以来新低。,CNH,,2024-12-02 08:32:50,20241203
离岸人民币日内跌破7.28关口 业内：“补跌效应”导致当日人民币汇率波动,2024-12-02 22:52:02,格隆汇12月2日｜据每经，离岸和在岸人民币兑美元汇率均出现大幅贬值，离岸人民币汇率一度跌破7.28，创下7月以来新低。尽管如此，一位香港银行外汇交易员认为，人民币汇率跌势更像“补跌效应”所致。随着美元指数回落至106.29附近，叠加人民币汇率“释放”了补跌压力，目前人民币汇率已回归到一个相对均衡的汇率波动区间，若未来美元指数没有再次快速上涨，人民币汇率继续下跌空间相对有限。外汇交易员预测：“短期内，即便人民币汇率刷新年内低点，但如果人民币汇率继续快速下跌，外汇市场对中国央行加大稳汇率操作的预期将增强，有助于人民币汇率企稳反弹。”,CNH,,2024-12-02 14:52:02,20241203
离岸人民币兑美元跌破7.29,2024-12-02 23:48:05,格隆汇12月2日｜离岸人民币兑美元持续走低，跌破7.29，日内跌超400点，创7月24日以来最低水平。,CNH,,2024-12-02 15:48:05,20241203
在岸人民币较上周五夜盘收盘跌260点,2024-12-03 06:15:49,格隆汇12月3日｜在岸人民币兑美元（CNY）北京时间03:00收报7.2740元，较上周五夜盘收盘跌260点。成交量364.59亿美元。,CNH,,2024-12-02 22:15:49,20241203
离岸人民币较上周五纽约尾盘跌373点,2024-12-03 06:25:01,格隆汇12月3日｜离岸人民币（CNH）兑美元北京时间05:59报7.2864元，较上周五纽约尾盘跌373点，日内整体交投于7.2495-7.2956元区间。,CNH,,2024-12-02 22:25:01,20241203
音频 | 格隆汇12.3盘前要点—港A美股你需要关注的大事都在这,2024-12-03 07:14:13,"格隆汇12月3日｜国际要闻：
1、纳指、标普500指数再创新高，中概指数涨近1%，超微电脑大涨近29%；
2、国际油价大致收平，OPEC+产油政策面临不确定性；
3、纽约期金跌超0.7%；
4、摩根大通交易团队预计标普500指数年底前能逼近6,300点；
5、欧洲央行多名委员料下周减息；
6、美联储理事沃勒倾向于支持12月降息，但担心通胀进展；
7、特斯拉中国：Cybertruck暂无入华销售计划；
8、美国特拉华州法官驳回马斯克创纪录薪酬计划；
9、OpenAI据悉考虑引入广告，寻求新的收入来源；
10、波罗的海干散货运价指数触及逾一年低点；
11、SpaceX正讨论出售内部人士股票，潜在估值升至3500亿美元；
12、巴尼耶政府或成1962年来首个因不信任投票被迫下台的法国政府；
大中华区要闻：
1、消息称美国再对中国芯片业出手 多间公司被列实体名单；
2、潘功胜：将个人活期存款和非银行支付机构客户备付金纳入M1统计；
3、潘功胜：明年继续坚持支持性的货币政策立场和政策取向，综合运用多种货币政策工具，加大逆周期调控力度；
4、央行：自统计2025年1月份数据起，启用新修订的狭义货币(M1)统计口径；
5、国家数据局将谋划并组织实施一批重大项目；
6、离岸人民币兑美元跌破7.29；
7、多个城市新发放的房贷利率已重回“3”字头；
8、预告：交通运输部12月3日就交通物流降本提质增效举行专题新闻发布会；
9、美国反补贴关税初裁落槌，中国光伏企业已有应对策略；
10、香港11月现楼按揭登记跌穿3000宗 创新低；
11、今日港股毛戈平等3股处于申购期；
12、南下资金净买入港股196.5亿港元，逆势减仓美团、小米和移动；
13、公告精选︱新世界：泛二次元业态在公司整体业务板块中占比很小；柳工：拟斥资3亿元-6亿元回购股份；
14、公告精选(港股)︱香港宽频(01310.HK)获中国移动提收购要约 要约价较11月12日收市价溢价约40.97%；
15、A股投资避雷针︱复洁环保：因忠创基金涉嫌短线交易“复洁环保” 证监会决定对其立案。",CNH,,2024-12-02 23:14:13,20241203
