title,updateTimestamp,content,relatedStocks,relatedInfos,date,trade_date
人民币兑美元中间价报7.0510 上调21点,2024-09-24 09:16:00,格隆汇9月24日丨人民币兑美元中间价报7.0510，上调21点；上一交易日中间价7.0531，上一交易日官方收盘价7.0587，上日夜盘报收7.0525。,CNH,,2024-09-24 01:16:00,20240925
,2024-09-24 09:19:19,格隆汇9月24日｜离岸人民币兑美元短线走低逾100点，一度逼近7.07。,CNH,,2024-09-24 01:19:19,20240925
潘功胜：国内外货币政策周期差收敛 人民币汇率外部压力明显减轻,2024-09-24 10:16:15,格隆汇9月24日｜人民银行行长潘功胜表示，近期主要经济体货币政策进行了调整，人民币汇率贬值压力明显缓解。美联储降息50个基点是过去几年中加息周期后的首次降息，主要经济体货币政策进入降息周期，美元升值动能减弱。随着国内外货币政策周期差收敛，人民币汇率基本稳定的外部压力明显减轻。,CNH,,2024-09-24 02:16:15,20240925
潘功胜：理性看待汇率波动,2024-09-24 10:21:19,格隆汇9月24日｜国务院新闻办公室举行新闻发布会，中国人民银行行长潘功胜在会上表示，市场参与者要理性看待汇率波动，企业要聚焦主业，人民银行在汇率政策的立场是清晰透明，坚持市场在汇率市场的决定性作用，强化预期引导，在外汇市场形成单边的一致性预期，保持人民币汇率在合理均衡水平。,CNH,,2024-09-24 02:21:19,20240925
CNH Hibor主要期限利率普跌,2024-09-24 11:34:03,格隆汇9月24日｜隔夜Hibor跌14个基点至1.11697%，创9月17日以来新低；一周期的Hibor跌9个基点至1.38833%，触及8月30日以来低位；两周期Hibor跌14个基点至1.39015%，至8月29日以来低点；一年期Hibor亦小跌至2.28288%，创9月12日以来新低。,CNH,,2024-09-24 03:34:03,20240925
离岸人民币兑美元升破7.04,2024-09-24 11:41:10,格隆汇9月24日｜离岸人民币兑美元日内涨超150点，一度升破7.04关口。,CNH,,2024-09-24 03:41:10,20240925
,2024-09-24 16:32:38,格隆汇9月24日｜在岸人民币兑美元9月24日16:30收盘报7.0385，较上一交易日上涨202点。,CNH,,2024-09-24 08:32:38,20240925
离岸人民币升穿7.03关口，创2023年5月22日以来新高,2024-09-24 17:46:44,格隆汇9月24日｜离岸人民币兑美元日内涨超300点，升穿7.03关口至7.0280，创2023年5月22日以来新高。,CNH,,2024-09-24 09:46:44,20240925
离岸人民币兑美元升穿7.02关口,2024-09-24 22:49:17,格隆汇9月24日｜离岸人民币兑美元日内涨超400点，升穿7.02关口。,CNH,,2024-09-24 14:49:17,20240925
,2024-09-25 06:15:46,格隆汇9月25日｜在岸人民币兑美元北京时间03:00收报7.0318，较上一交易日夜盘收盘涨207点。成交量539.07亿美元。,CNH,,2024-09-24 22:15:46,20240925
离岸人民币周二涨493点，一度涨至7.01元,2024-09-25 06:25:36,格隆汇9月25日｜离岸人民币（CNH）兑美元北京时间04:59报7.0111元，较周一纽约尾盘涨493点，盘中整体交投于7.0694-7.0100元区间，逼近2023年5月18日顶部7.0071元和当年5月17日顶部6.9927元。,CNH,,2024-09-24 22:25:36,20240925
中国资产“超级星期二”在隔夜延续，离岸人民币创16个月新高,2024-09-25 06:26:18,格隆汇9月25日｜中国资产迎来“超级星期二”，隔夜涨势延续。纳斯达克中国金龙指数收涨超9%，恒指期货夜盘收涨3.55%，均创下4个月新高；富时中国A50指数期货涨超2.6%；离岸人民币兑美元在纽约尾盘涨近500点，收复7.01关口，创16个月新高。,CNH,,2024-09-24 22:26:18,20240925
音频 | 格隆汇9.25盘前要点—港A美股你需要关注的大事都在这,2024-09-25 07:18:33,"格隆汇9月25日｜国际要闻：
1、美股三大指数小幅收涨，中概指数暴涨9%，哔哩哔哩涨超17%；
2、原油期货收涨近2%；
3、现货黄金周二涨超1.3%，续创历史新高；
4、世界钢铁协会：8月中国粗钢产量同比下降10.4%至7790万吨；
5、机构：特斯拉第三季度有望创下在中国的“历史最佳”季度业绩；
6、OPEC预计石油需求到2050年之前将持续增长；
7、欧洲央行管委诺特认为降息行动将持续到2025年上半年；
8、委内瑞拉要求国际刑警组织对阿根廷总统米莱发出“红色通缉令”；
9、巴菲特对美国银行套现8.63亿美元；
10、苹果十年猛砸7000亿美元回购股票；
大中华区要闻：
1、超级王炸！推出支持股市新政策工具、平准基金正在研究、降准、降息、降存量房贷利率；
2、证监会发布《关于深化上市公司并购重组市场改革的意见》；
3、证监会：鼓励私募基金参与上市公司并购重组 对私募基金投资期限与重组取得股份的锁定期实施“反向挂钩”
4、证监会就《上市公司监管指引第10号——市值管理(征求意见稿)》公开征求意见；
5、证监会：主要指数成份股公司应当明确股价短期连续或者大幅下跌情形时的应对措施；
6、证监会明确市值管理相关主体的责任义务，长期破净公司应当披露估值提升计划；
7、金融监管总局：将金融资产投资公司表内资金进行股权投资的金额占公司上季末总资产的比例由原来的4%提高到10%；
8、中国商务部启动不可靠实体清单，仅针对极少数破坏市场规则外国实体；
9、中国资产“超级星期二”在隔夜延续，离岸人民币创16个月新高；
10、普华永道被罚影响显现，江铃汽车拟取消4年审计订单；
11、9月25日起香港迪士尼门票涨价；
12、湖南将召开全省上市公司市值管理工作电视电话会 推动上市公司高质量发展；
13、今日A股瑞华技术上市，强邦新材申购；
14、南下资金净卖出港股43亿港元：抛美团腾讯，买阿里港交所；
15、公告精选︱多利科技：拟10亿元在金华开发区投建汽车车身一体化结构件项目；君禾股份：前三季度净利润同比预增35.56%到50.09%；
16、公告精选(港股)︱四川成渝高速公路(00107.HK)拟不超22亿元收购荆宜高速公司85%股权；
17、A股避雷针︱世纪恒通：股东君盛泰石等拟合计减持不超4.23%股份。",CNH,,2024-09-24 23:18:33,20240925
离岸人民币兑美元涨破7.0关口,2024-09-25 08:02:27,格隆汇9月25日｜离岸人民币兑美元收复7.0关口，为去年5月以来首次。,CNH,,2024-09-25 00:02:27,20240925
