title,updateTimestamp,content,relatedStocks,relatedInfos,date,trade_date
美元指数、比特币持续走高 非美货币走低,2024-11-06 09:06:52,格隆汇11月6日｜美元指数短线持续走高，目前涨0.75%报104.20。 欧元兑美元走低，日内跌0.82%报1.0839。 离岸人民币兑美元跌破7.14，日内跌近400点。 美元对日元涨幅扩大至0.83%，报152.89。 比特币涨幅扩大至近3%。,CNH,,2024-11-06 01:06:52,20241107
人民币兑美元中间价报7.0993 上调23点,2024-11-06 09:16:29,格隆汇11月6日｜人民币兑美元中间价报7.0993，上调23点；上一交易日中间价7.1016，上一交易日官方收盘价7.1095，上日夜盘报收7.1060。,CNH,,2024-11-06 01:16:29,20241107
离岸人民币兑美元跌破7.15,2024-11-06 10:30:12,格隆汇11月6日｜离岸人民币兑美元下破7.15关口，日内跌超500点。在岸人民币兑美元下跌0.5%至7.1416。,CNH,,2024-11-06 02:30:12,20241107
离岸人民币兑美元跌破7.17,2024-11-06 11:04:25,格隆汇11月6日｜离岸人民币兑美元下破7.17关口，日内跌超700点。,CNH,,2024-11-06 03:04:25,20241107
美元兑离岸人民币涨0.89%,2024-11-06 11:19:02,格隆汇11月6日｜美元兑离岸人民币汇率上涨0.89%，达到7.1641的三个月高点。,CNH,,2024-11-06 03:19:02,20241107
离岸人民币兑美元跌1%,2024-11-06 11:43:41,格隆汇11月6日｜离岸人民币兑美元跌幅扩大至1%或700点，报7.1744。,CNH,,2024-11-06 03:43:41,20241107
离岸人民币兑美元跌破7.18,2024-11-06 12:40:53,格隆汇11月6日｜离岸人民币兑美元日内跌破7.18，最低报7.1856。,CNH,,2024-11-06 04:40:53,20241107
离岸人民币兑美元跌穿7.19关口,2024-11-06 14:35:12,格隆汇11月6日｜离岸人民币兑美元跌穿7.19关口，日内跌超900点。,CNH,,2024-11-06 06:35:12,20241107
,2024-11-06 16:32:19,格隆汇11月6日｜在岸人民币兑美元11月6日16:30收盘报7.1649，较上一交易日下跌554点。,CNH,,2024-11-06 08:32:19,20241107
离岸人民币跌破7.20,2024-11-06 19:50:49,格隆汇11月6日｜离岸人民币持续走低，跌超1000点报7.2071，创8月5日以来新低。,CNH,,2024-11-06 11:50:49,20241107
,2024-11-07 06:21:21,格隆汇11月7日｜在岸人民币兑美元北京时间03:00收报7.1796，较上一交易日夜盘收盘跌736点。成交量638.53亿美元。,CNH,,2024-11-06 22:21:21,20241107
离岸人民币跌超千点，逾三个月首次跌至7.2元下方,2024-11-07 06:31:57,格隆汇11月7日｜离岸人民币（CNH）兑美元北京时间05:59报7.2036元，较周二纽约尾盘跌1019点，日内整体交投于7.0906-7.2096元区间，逼近8月2日底部7.2521元。,CNH,,2024-11-06 22:31:57,20241107
音频 | 格隆汇11.7盘前要点—港A美股你需要关注的大事都在这,2024-11-07 07:08:15,"格隆汇11月7日｜国际要闻：
1、美股飙升！三大指数均创历史新高，特斯拉大涨超14%；
2、特朗普赢得2024美国大选；
3、Wedbush：特朗普获胜的最大受益人将是特斯拉/马斯克；
4、特朗普胜选后美国可能面临五大变化；
5、特朗普赢得美国大选 美元升至四个月高位；
6、现货黄金跌3.1%，失守2660美元；
7、WTI原油期货“上蹿下跳”后收跌超0.4%；
8、现货比特币涨约10%刷新历史高位至7.6万美元上方；
9、美元指数站上105，日元跌超1.9%逼近155，欧元跌超1.8%；
10、美国大选总支出预计高达159亿美元，为史上最贵选举；
11、马斯克身家增长209亿美元，稳居全球首富宝座；
12、“美联储传声筒”：如果共和党控制国会两院，美联储12月可能修改基本假设；
13、高通盘后涨超5%，强劲的手机需求让公司看好四季度表现；
14、阿根廷MERVAL指数收涨2.49%，续创新高；
15、欧洲汽车制造商Stellantis宣布裁员超1000人；
16、沙特酝酿一个1000亿美元规模的AI项目，将与阿联酋的科技中心竞争；
大中华区要闻：
1、A股进入新历史阶段，单日2万亿成交有望逐渐成为常态；
2、工信部：到2027年，培育千亿元以上规模的生态主导型企业3-5家；
3、工信部：适度超前布局氢储能等超长时储能技术；
4、2024全球6G发展大会将于11月13-14日在上海举办；
5、乘联会：10月乘用车市场零售236.1万辆，同比增长16%；
6、乘联会：10月份新能源乘用车零售128.4万辆 同比增长67%；
7、离岸人民币跌超千点，逾三个月首次跌至7.2元下方；
8、MSCI中国旗舰指数调整：青睐券商 剔除20只股票；
9、速率比5G提升10倍以上 北京引导6G产业超前布局；
10、中国网络视听协会：微短剧今年市场规模或超内地电影票房；
11、中国银行已下发通知：广州新增房贷利率不得低于3%；
12、今日A股健尔康、港迪技术上市；
13、南下资金大肆加仓港股214亿港元，首选中国平安、腾讯和美团；
14、公告精选︱中鼎股份：获得供应商项目定点书 生命周期总金额约33.95亿元；新希望：10月生猪销售收入20.81亿元；
15、公告精选(港股)︱中国海外发展(00688.HK)10月合约物业销售金额415.89亿元 同比上升66%；
16、A股投资避雷针︱漱玉平民：实控人的一致行动人漱玉锦云、漱玉通成拟减持合计不超2%股份。",CNH,,2024-11-06 23:08:15,20241107
