title,updateTimestamp,content,relatedStocks,relatedInfos,date,trade_date
人民币兑美元中间价报7.0354 下调152点,2024-09-26 09:16:13,格隆汇9月26日｜人民币兑美元中间价报7.0354，下调152点；上一交易日中间价7.0202，上一交易日官方收盘价7.0218，上日夜盘报收7.0340。,CNH,,2024-09-26 01:16:13,20240927
美元兑离岸人民币跌破7.0200,2024-09-26 10:00:54,格隆汇9月26日｜美元兑离岸人民币跌破7.0200元关口，最新报7.0197元，日内跌0.13%；美元兑在岸人民币最新报7.0285元，日内跌0.08%。,CNH,,2024-09-26 02:00:54,20240927
央行主管《金融时报》：从中长期来看 人民币汇率保持基本稳定具有坚实基础,2024-09-26 11:23:28,格隆汇9月26日｜央行主管《金融时报》发文称，从中长期来看，人民币汇率保持基本稳定具有坚实基础。从宏观上看，汇率根本上由经济基本面决定。9月24日，中国人民银行、金融监管总局、中国证监会在国新办新闻发布会上宣布一揽子重磅政策，精准有效支持实体经济，将进一步巩固和增强我国经济回稳向好态势。从微观上看，近期，外汇市场供求更趋平衡。国家外汇局公布的外汇收支数据显示，企业、个人等非银行部门跨境收支已经由前期的逆差转变为8月的顺差153亿美元。同时，近年来，我国外汇市场韧性不断增强，企业套保率和人民币跨境结算比例显著上升，市场参与者面对汇率变化更加理性，有助于降低汇率大幅波动的可能。,CNH,,2024-09-26 03:23:28,20240927
,2024-09-26 16:33:48,格隆汇9月26日丨在岸人民币兑美元9月26日16:30收盘报7.0200，较上一交易日上涨18点。,CNH,,2024-09-26 08:33:48,20240927
离岸人民币兑美元升破7.0,2024-09-26 18:10:23,格隆汇9月26日｜离岸人民币兑美元日内涨超300点，再度升穿7.00大关。,CNH,,2024-09-26 10:10:23,20240927
离岸人民币兑美元升破6.99,2024-09-26 20:16:42,格隆汇9月26日｜离岸人民币兑美元升穿6.99关口，日内涨超400点。,CNH,,2024-09-26 12:16:42,20240927
离岸人民币兑美元涨超0.8% 升破6.98关口 ,2024-09-26 23:50:43,格隆汇9月26日｜离岸人民币兑美元日内涨破6.98关口，上涨大约600点，涨幅超过0.8%。,CNH,,2024-09-26 15:50:43,20240927
,2024-09-27 06:16:11,格隆汇9月27日｜在岸人民币兑美元北京时间03:00收报7.0110，较上一交易日夜盘收盘涨230点。成交量596.69亿美元。,CNH,,2024-09-26 22:16:11,20240927
离岸人民币周四暴拉近600点,2024-09-27 06:26:02,格隆汇9月27日｜离岸人民币（CNH）兑美元北京时间04:59报6.9730元，较周三纽约尾盘涨598点，盘中整体交投于7.0354-6.9713元区间，逼近2023年5月16日顶部6.9555元。,CNH,,2024-09-26 22:26:02,20240927
音频 | 格隆汇9.27盘前要点—港A美股你需要关注的大事都在这,2024-09-27 07:18:32,"格隆汇9月27日｜国际要闻：
1、美股三大指数齐涨，标普再创新高，中概指数飙升近11%；
2、美国原油期货收跌约3%，沙特考虑保持市场份额和利比亚局势缓和都带来利空；
3、现货黄金续创历史新高，现货白银创2012年以来新高；
4、美国第二季度GDP终值为3% 符合预期；
5、美国上周初请失业金人数为21.8万 低于预期；
6、沙特阿拉伯准备放弃每桶100美元的原油目标 以重新夺回市场份额；
7、瑞士央行降息25个基点；
8、印度股指再创历史新高；
9、铜价升至10000美元/吨；
10、美国货币市场基金规模创下6.42万亿美元的新高；
11、消息人士：欧佩克+将继续推进12月份的增产计划；
12、对冲基金传奇人物大卫·泰珀：没想到中国政策力度这么大，无论什么资产都会买；
大中华区要闻：
1、中共中央政治局会议：要努力提振资本市场，大力引导中长期资金入市；
2、中共中央政治局会议：要实施有力度的降息；
3、中共中央政治局会议：要促进房地产市场止跌回稳；
4、消息称中国拟推新财政刺激措施 发两万亿特别国债；
5、消息称中国考虑向国有大行注资多达1万亿；
6、大摩：政治局经济会议是一个积极的惊喜 政府在探索所有应对可选项；
7、大摩：预计沪深300指数短期内还将上涨10%；
8、商务部：中欧一致同意继续推动价格承诺协议谈判，全力致力于通过友好对话磋商达成双方均可接受的解决方案；
9、央行邹澜：在下调存款准备金率0.5个百分点基础上，年内还将视市场流动性状况进一步下调；
10、预告：国新办9月27日举行吹风会 介绍《国务院关于加强监管防范风险推动保险业高质量发展的若干意见》有关情况；
11、农业农村部等七部门联合印发通知稳定肉牛奶牛生产；
12、中央金融办、中国证监会：建设培育鼓励长期投资的资本市场生态；
13、国资委召开央企专业化整合推进会 12组26家单位现场集中签约；
14、中国人民银行：要加快出台金融增量政策举措文件 逐项抓好各项政策举措落实落地；
15、有银行已启动股票回购增持专项贷款营销 优先介入“沪深300、中证500、中证1000等指数”成分股；
16、指数显示：“牛市来了”等关键词搜索量创近年来新高；
17、离岸人民币周四暴拉近600点；
18、富时A50期指创一年新高；
19、高盛：期待已久的中国股市复苏可能终于到来；
20、洪灝：A股和港股涨势会延续并引领全球股市上涨 成为全球股市的龙头；
21、中信证券深夜发文 标题仅一个字“干”；
22、克而瑞：广州是一线城市中最有可能率先全面放开限购的城市，其次是深圳；
23、香港8月出口同比6.4%，远逊预期；
24、台湾地区允许进口日本福岛等5县产全部食品；
25、时隔5年 中国人寿发行350亿元资本补充债券；
26、三只指数基金第三季度百亿元增持贵州茅台；
27、恒大汽车：有关潜在股份转让的讨论仍在进行中；
28、牧原股份：拟回购30亿元-40亿元公司股份用于员工持股计划或股权激励；
29、阿里京东互相开放：京东物流进淘宝，支付宝进京东；
30、南下资金大肆加仓阿里，减持中海油中移动；
31、公告精选︱牧原股份：拟斥资30亿元-40亿元回购股份；双环传动：前三季度净利润预增22.66%-26.05%；
32、公告精选(港股)︱君实生物(01877.HK)附属与吉盛澳玛签署许可及合作协议；
33、A股避雷针︱中粮资本：持股5%以上股东拟减持不超3%公司股份；*ST威创：将在9月27日被摘牌。",CNH,,2024-09-26 23:18:32,20240927
