title,updateTimestamp,content,relatedStocks,relatedInfos,date,trade_date
人民币兑美元中间价报7.1882 下调6点,2024-12-16 09:15:57,格隆汇12月16日｜人民币兑美元中间价报7.1882，下调6点；上一交易日中间价7.1876，上一交易日官方收盘价7.2795，上日夜盘报收7.2731。,CNH,,2024-12-16 01:15:57,20241217
同业拆息利率多数回落 HKMA回购协议流动性被用逾六成,2024-12-16 11:33:09,格隆汇12月16日｜离岸人民币香港银行同业拆息周一显示：主要期限利率多数回落；其中隔夜HIBOR回落41个基点至5.12455%。另外香港金管局(HKMA)200亿元人民币的日间回购协议流动性已被调用逾六成。一周期的HIBOR回落29个基点至4.50545%，两周期HIBOR跌36个基点至3.95212%，一年期HIBOR亦跌11个基点至2.80091%。,CNH,,2024-12-16 03:33:09,20241217
,2024-12-16 16:32:57,格隆汇12月16日｜在岸人民币兑美元12月16日16:30收盘报7.2822，较上一交易日下跌27点。,CNH,,2024-12-16 08:32:57,20241217
国家外汇管理局：1-11月银行累计结汇149177亿元人民币,2024-12-16 17:02:29,格隆汇12月16日｜国家外汇管理局统计数据显示，2024年11月，银行结汇14658亿元人民币，售汇14409亿元人民币。2024年1-11月，银行累计结汇149177亿元人民币，累计售汇156277亿元人民币。按美元计值，2024年11月，银行结汇2044亿美元，售汇2009亿美元。2024年1-11月，银行累计结汇20970亿美元，累计售汇21966亿美元。2024年11月，银行代客涉外收入42547亿元人民币，对外付款43945亿元人民币。2024年1-11月，银行代客累计涉外收入459715亿元人民币，累计对外付款458598亿元人民币。,CNH,,2024-12-16 09:02:29,20241217
国家外汇管理局：未来我国外汇市场有望保持稳健运行,2024-12-16 17:07:45,格隆汇12月16日｜国家外汇管理局副局长、新闻发言人李斌就2024年11月份外汇收支形势表示，岁末年初外贸企业出口和收结汇将季节性增多，有助于支撑跨境资金均衡流动。近年来，我国外汇市场逆周期调节政策工具箱不断丰富，企业等主体更多运用外汇衍生品管理汇率风险、更多使用跨境人民币结算降低货币错配风险，有助于更好适应外部环境变化。,CNH,,2024-12-16 09:07:45,20241217
央行：增强外汇市场韧性，稳定市场预期，保持人民币汇率在合理均衡水平上的基本稳定,2024-12-16 19:39:53,格隆汇12月16日丨中国人民银行党委12月16日召开会议，传达学习中央经济工作会议精神，按照全国金融系统工作会议部署，研究明确贯彻落实举措。会议强调，实施好适度宽松的货币政策。综合运用多种货币政策工具，适时降准降息，保持流动性充裕，使社会融资规模、货币供应量增长同经济增长、价格总水平预期目标相匹配。引导银行充分满足有效信贷需求，增强信贷增长稳定性。强化利率政策执行和传导，促进社会综合融资成本稳中有降。增强外汇市场韧性，稳定市场预期，保持人民币汇率在合理均衡水平上的基本稳定。,CNH,,2024-12-16 11:39:53,20241217
外汇局：稳步扩大金融市场制度型开放 支持中长期资本入市,2024-12-16 20:38:23,格隆汇12月16日｜国家外汇管理局局长朱鹤新主持召开党组(扩大)会议，传达学习中央经济工作会议精神，结合全国金融系统工作会议要求，研究部署贯彻落实措施。会议指出，2025年外汇管理部门要重点抓好以下工作：一是持续提升外汇服务实体经济质效。推动银行外汇展业改革提质扩面，营造“越诚信越便利”的外汇政策环境。以科创企业为重点做好金融“五篇大文章”。支持跨境电商、海外仓等贸易新业态创新发展，深化外商直接投资外汇管理改革，助力稳外贸、稳外资。二是推进外汇领域深层次改革和高水平开放。稳步扩大金融市场制度型开放，支持中长期资本入市。创新优化自由贸易试验区外汇管理政策，鼓励首创性、集成式探索。积极支持区域战略实施，支持上海、香港国际金融中心建设。三是防范化解外部冲击风险。完善外汇市场“宏观审慎+微观监管”两位一体管理，保持人民币汇率在合理均衡水平上的基本稳定，维护国际收支基本平衡。四是加强和完善外汇监管。强化非现场监管能力建设，严厉打击地下钱庄等外汇违法违规活动，维护外汇市场健康秩序。五是完善外汇储备经营管理，保障外汇储备资产安全、流动和保值增值。,CNH,,2024-12-16 12:38:23,20241217
国家外汇管理局：保持人民币汇率在合理均衡水平上的基本稳定,2024-12-16 20:41:19,格隆汇12月16日｜国家外汇管理局党组传达学习中央经济工作会议精神。会议指出，要防范化解外部冲击风险。完善外汇市场“宏观审慎+微观监管”两位一体管理，保持人民币汇率在合理均衡水平上的基本稳定，维护国际收支基本平衡。加强和完善外汇监管。强化非现场监管能力建设，严厉打击地下钱庄等外汇违法违规活动，维护外汇市场健康秩序。完善外汇储备经营管理，保障外汇储备资产安全、流动和保值增值。,CNH,,2024-12-16 12:41:19,20241217
,2024-12-17 06:18:42,格隆汇12月17日｜在岸人民币兑美元（CNY）北京时间03:00收报7.2836元，较上周五夜盘收盘跌105点。成交量372.71亿美元。,CNH,,2024-12-16 22:18:42,20241217
,2024-12-17 06:28:52,格隆汇12月17日｜离岸人民币（CNH）兑美元北京时间05:59报7.2923元，较上周五纽约尾盘跌112点，日内整体交投于7.2764-7.2950元区间。,CNH,,2024-12-16 22:28:52,20241217
