title,updateTimestamp,content,relatedStocks,relatedInfos,date,trade_date
离岸人民币兑美元升破7.12,2024-08-05 09:08:52,格隆汇8月5日｜离岸人民币兑美元日内大涨超450点，收复7.12关口，现报7.1169。,CNH,,2024-08-05 01:08:52,20240806
人民币兑美元中间价报7.1345 上调31点,2024-08-05 09:15:10,格隆汇8月5日丨人民币兑美元中间价报7.1345，上调31点；上一交易日中间价7.1376，上一交易日官方收盘价7.2150，上日夜盘报收7.1704。,CNH,,2024-08-05 01:15:10,20240806
,2024-08-05 09:25:53,格隆汇8月5日｜今日人民币兑美元中间价报7.1345，为去年11月来首次低于当前的离岸人民币实时汇率。,CNH,,2024-08-05 01:25:53,20240806
,2024-08-05 09:43:10,格隆汇8月5日｜在岸人民币兑美元盘初涨至7.1384，至1月份来新高，日内涨超300点。,CNH,,2024-08-05 01:43:10,20240806
涨超700个基点 人民币继续“狂飙”,2024-08-05 09:55:18,格隆汇8月5日｜据中证金牛座，今早开盘，人民币对美元市场汇率继续大涨。中国银行研究院研究员范若滢分析，最近人民币汇率大涨的原因之一是美元指数走弱。由于美国经济下行压力有所加大，以及通胀回落态势较确定，美联储最新表态由“鹰”转“鸽”，市场对美联储降息预期有所增强。此外，人民币与日元的联动影响也是因素之一。今年以来，人民币与日元走势的逻辑在一定程度上类似，二者都与美元间存在较大利差。近期日元明显走强，一定程度上对人民币升值起到带动作用。民生银行首席经济学家温彬表示，虽然人民币汇率压力仍在，但在7月份降息等政策落地和财政加快发力下，国内需求有望得到一定提振，外需延续回暖具有较大确定性，叠加较为丰富的汇率管理工具，人民币汇率有望在合理均衡水平上维持基本稳定，人民币对美元汇率大部分时间将在7.1元至7.3元区间内双向波动。,CNH,['人民币汇率'],2024-08-05 01:55:18,20240806
美元兑离岸人民币跌0.14%,2024-08-05 10:20:31,格隆汇8月5日｜美元兑离岸人民币刚刚触及7.1500元关口，最新报7.1500元，日内跌0.14%；美元兑在岸人民币最新报7.1549元，日内跌0.06%。,CNH,,2024-08-05 02:20:31,20240806
离岸人民币一度大涨逾500个基点 业内：中国资产配置吸引力正得到全球关注,2024-08-05 11:57:14,格隆汇8月5日｜据新华财经，今日亚洲交易时段早盘，在亚太市场重挫、美股期货走低之际，离岸人民币一度大涨逾500个基点。在业内人士看来，人民币汇率走强，中国资产的配置吸引力正得到全球资金的关注。“随着美联储降息预期提升，全球流动性边际改善，下半年北向资金有望成为A股微观流动性好转的重要边际增量。”在开源证券策略首席分析师韦冀星看来，海外流动性宽松可能导致美债收益率下行、美元指数回落，从而减轻人民币贬值压力并促使外资回流A股，进而推动A股景气成长和核心资产反弹；此外，海外宽松政策也可能降低国内政策约束，使得国内货币政策更加灵活，有助于提升稳增长效果，地产、银行等板块有望出现反弹行情。,CNH,,2024-08-05 03:57:14,20240806
离岸、在岸人民币兑美元小幅回落,2024-08-05 12:00:00,格隆汇8月5日｜离岸人民币兑美元小幅走低，目前报7.1260，此前最高达7.1137。在岸人民币兑美元回落至7.1334，此前最高报7.1150。,CNH,,2024-08-05 04:00:00,20240806
突然爆发 人民币再度强势拉升,2024-08-05 12:27:45,格隆汇8月5日｜据中国基金报，早盘，外围股市纷纷迎来史诗级暴跌，A股盘中短暂下挫后，截至午间收盘，三大股指全面翻红。同时，离岸人民币对美元汇率大涨，早间强势拉升近500点，强势收复7.16、7.15、7.14、7.13四道关口，一度升破7.12，最高报7.1125。上周，离岸人民币对美元大涨逾1500点，周内反弹近2%；在岸人民币对美元拉升超千点，周内回升逾1%。对于人民币强势升值，中金公司外汇研究专家李刘阳表示，外部环境的变化导致套息交易平仓以及稳汇率政策发力或是人民币汇率近期反弹的两个主要原因。展望后续走势，李刘阳认为，人民币汇率双向波动的弹性可能会有所增加。如果未来海外的资产回报下降，波动性系统性上升，将有利于跨境资本的回流和人民币的走强。,CNH,,2024-08-05 04:27:45,20240806
在岸人民币较上一交易日上涨765点,2024-08-05 16:32:19,格隆汇8月5日｜在岸人民币兑美元8月5日16:30收盘报7.1385，较上一交易日上涨765点。,CNH,,2024-08-05 08:32:19,20240806
离岸人民币兑美元升破7.1元，创年内新高,2024-08-05 17:43:45,格隆汇8月5日｜人民币继续走强，离岸人民币兑美元升破7.1元关口至7.0968，日内大涨超600点，创2023年12月29日以来新高。,CNH,,2024-08-05 09:43:45,20240806
离岸人民币兑美元升穿7.09，创2023年6月以来新高,2024-08-05 19:53:44,格隆汇8月5日｜人民币进一步走强，离岸人民币兑美元升穿7.09至7.0855，日内大涨超700点，创2023年6月以来新高。,CNH,,2024-08-05 11:53:44,20240806
,2024-08-06 06:20:23,格隆汇8月6日｜在岸人民币兑美元北京时间03:00收报7.1395，较上一交易日夜盘收盘涨309点。成交量637.25亿美元。,CNH,,2024-08-05 22:20:23,20240806
